Start_Time_s,Stop_Time_s,Mean_Voltage_V,Std_Dev_V,Range_V,Time_to_Peak_s
1.15110099999607,1.97578099999577,0.367441698086859,0.141399710484635,0.469208211143695,0.27283399999886
2.09323399999738,2.24394799999893,0.309547083740632,0.160642279589569,0.44477028347996,0.0627819999977897
3.36665199999511,3.8611950000003,0.277442355241217,0.0543580327240863,0.210166177908113,0.24890100000054
5.45202399999648,6.24473299999535,0.288367546432063,0.058951957185237,0.21505376344086,0.646664999999111
8.00550499999524,8.59029599999637,0.301808406647116,0.0912990263655234,0.386119257086999,0.153712000004939
9.84611400000006,11.0083989999965,0.344888086823571,0.0902884512427453,0.366568914956011,0.493009999997939
12.4862039999962,13.0037119999975,0.30044275774826,0.0669286456989247,0.254154447702835,0.265333000004301
