Start_Time_s,Stop_Time_s,Mean_Voltage_V,Std_Dev_V,Range_V,Time_to_Peak_s
0.340552000001073,1.04767099999636,0.277981427174976,0.0754613766209409,0.263929618768329,0.331998999997973
4.91421400000155,5.36251999999583,0.30150293255132,0.0781345174914377,0.244379276637341,0.20227499999851
8.38085000000149,8.95007999999821,0.279325513196481,0.0820960469632136,0.317693059628544,0.216081999994811
