time,ax,ay,az,wx,wy,wz,Bx(µT),By(µT),Bz(µT),latitude,longitude,altitude,speed
2026-04-23T14:55:43.377Z,-6.4016,-13.5217,-7.8254,-0.4703,0.6965,5.2369,18.2193,6.6549,45.3418,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.387Z,-6.0573,-16.5042,-6.1503,-0.8297,0.7782,5.0324,18.3056,5.4149,45.3810,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.398Z,-5.9357,-19.1456,-4.6593,-1.1098,0.8587,4.7951,18.1468,4.0482,45.5491,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.408Z,-5.7138,-21.4018,-3.5337,-1.3398,1.1097,4.3094,17.9729,2.6187,45.7394,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.417Z,-5.6094,-23.8177,-2.0848,-1.6829,1.4988,3.4409,17.4052,1.1037,45.7417,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.428Z,-5.1228,-26.7125,-0.4322,-1.8789,1.7098,2.5579,16.7364,-0.1633,46.1577,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.437Z,-4.0068,-28.7773,0.9710,-1.8407,1.7087,1.8500,15.9540,-1.3791,46.3652,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.448Z,-2.9622,-29.9635,2.4604,-1.6650,1.5845,1.1989,15.3531,-2.6024,46.4462,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.458Z,-1.9870,-30.5344,3.7874,-1.4621,1.3714,0.4880,14.6940,-3.5171,46.6267,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.467Z,-1.1297,-30.2751,4.9537,-1.3531,1.0887,-0.3655,14.3007,-4.3144,46.6949,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.478Z,-0.6318,-29.3898,5.8486,-1.3734,0.7111,-1.4051,13.7364,-4.8848,47.0324,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.487Z,-0.4504,-28.1297,6.3668,-1.5293,0.2355,-2.6090,13.6192,-5.2206,46.9374,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.497Z,-0.5114,-26.5684,6.5128,-1.7311,-0.3362,-3.8970,13.9831,-5.6092,46.8101,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.508Z,-0.9396,-24.8371,6.3133,-1.8573,-0.9111,-5.1530,13.9831,-5.6092,46.8101,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.517Z,-1.9770,-23.2458,5.9116,-1.8515,-1.3602,-6.2754,14.5261,-5.7939,46.7632,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.528Z,-3.1750,-21.7131,5.2864,-1.8123,-1.6159,-7.2255,15.3686,-5.6936,46.6588,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.538Z,-4.2849,-19.6425,4.7180,-1.8584,-1.5144,-8.0348,16.5695,-5.5826,46.4150,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.547Z,-5.5276,-17.3096,4.0137,-2.0570,-1.2195,-8.6799,17.5964,-5.2905,46.2831,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.558Z,-7.1515,-15.0082,3.2589,-2.5530,-0.9604,-9.0812,18.6659,-4.7535,45.9145,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.567Z,-9.0656,-12.3529,2.4104,-3.5225,-0.8398,-9.2924,19.5149,-4.2673,45.7133,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.578Z,-10.4084,-9.1970,1.2543,-5.0636,-1.0393,-9.4084,20.4562,-4.1930,45.4394,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.587Z,-12.0355,-6.8679,0.6851,-7.1591,-1.4661,-9.3972,21.2054,-4.6583,45.1518,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.597Z,-14.4480,-4.8962,0.1829,-9.5271,-2.0594,-9.3477,22.1683,-5.8680,44.2999,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.608Z,-16.7738,-2.2049,-0.3029,-11.9802,-2.9712,-9.4301,23.5135,-8.0266,43.2593,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.618Z,-17.8854,0.4844,-0.7836,-14.7993,-4.2772,-9.4931,25.7074,-10.8246,41.7204,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.628Z,-19.0994,2.1043,-1.2041,-18.3273,-5.7601,-9.2147,28.4580,-14.2640,38.7159,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.638Z,-20.8811,2.0509,-2.0420,-22.5710,-7.3385,-8.2385,32.2244,-18.1322,34.0507,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.648Z,-21.0688,-0.5602,-2.3264,-27.2783,-8.7595,-6.2202,35.7926,-22.3981,26.7602,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.658Z,-21.0548,-6.2960,-1.3101,-31.0874,-9.9088,-3.2689,39.0734,-25.9276,16.6409,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.668Z,-21.2200,-17.3105,1.0182,-32.2730,-11.3493,0.3763,40.5729,-27.6298,4.2357,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.678Z,-18.5283,-29.5929,5.5233,-29.4878,-13.5588,4.2130,39.3847,-26.8293,-9.6720,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.687Z,-14.9475,-35.4099,12.5134,-24.0637,-14.6838,7.3052,36.0678,-24.3012,-22.8417,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.697Z,-11.7644,-35.5911,18.2304,-17.1782,-13.5751,8.9071,30.2957,-20.5824,-33.2077,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.707Z,-6.3257,-34.7393,13.3993,-10.0303,-12.1194,9.7382,24.1921,-17.5866,-39.8774,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.718Z,2.1943,-35.0795,10.3191,-4.0636,-10.1653,10.6272,17.8155,-16.4480,-44.2611,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.728Z,8.7393,-29.7915,18.1828,-0.5199,-6.4236,10.8935,12.7072,-16.3707,-45.8172,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.737Z,9.4170,-22.6839,15.9749,0.7339,-3.2301,10.0907,8.5352,-17.3135,-46.6124,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.747Z,7.9199,-16.8265,12.7985,0.6853,-1.4159,8.5144,5.7036,-18.0556,-46.3179,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.758Z,6.0835,-14.1174,12.4240,0.0590,-0.7114,6.6051,3.5839,-18.3984,-46.5312,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.767Z,4.0650,-13.2750,10.7502,-0.5010,-0.9714,4.7946,1.7198,-18.3676,-46.4138,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.778Z,3.4519,-13.8572,10.2536,-0.5001,-1.3918,3.6367,0.2886,-17.9392,-46.7875,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.787Z,3.7937,-14.2882,9.0081,0.3532,-1.5354,3.2062,-1.4094,-17.7941,-46.6434,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.798Z,4.6824,-14.8145,8.4289,1.9805,-1.1466,3.2302,-2.8562,-18.0758,-46.3555,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.808Z,5.5804,-14.9615,7.3862,4.4128,-0.4314,3.3201,-4.1547,-19.1808,-45.5462,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.817Z,4.9636,-14.7743,5.7799,7.3461,0.2868,3.2873,-5.0333,-21.5459,-44.2491,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.827Z,2.9763,-15.0004,4.3818,10.3910,0.9850,3.3656,-5.4126,-25.2697,-41.9898,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.837Z,1.1775,-15.1606,1.9321,13.2795,1.3886,3.8150,-6.0537,-29.8892,-38.7498,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.848Z,0.3492,-15.3231,0.1764,15.4874,1.5877,4.8987,-6.8782,-35.0409,-34.3336,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.858Z,-0.9370,-15.0861,-0.8097,16.4432,1.6867,6.4717,-8.4657,-39.8089,-28.4274,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.867Z,-2.0751,-14.8111,-1.3306,15.9638,1.5743,8.2406,-10.8897,-43.3031,-21.9424,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.877Z,-2.7145,-13.9539,-2.4708,14.4484,0.9396,9.7188,-14.8645,-45.0356,-15.6804,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.888Z,-4.0915,-13.2083,-3.4825,12.5263,-0.1336,10.7295,-19.6157,-44.8263,-9.5400,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.898Z,-4.7898,-13.4894,-4.1226,10.5672,-1.5794,11.1268,-24.5883,-43.2319,-4.2067,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.908Z,-4.5661,-13.5737,-3.1297,8.8804,-2.7400,10.7296,-29.3635,-40.5128,0.6505,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.917Z,-3.8282,-13.6819,-1.7897,7.6444,-3.3522,9.6192,-33.0545,-37.1745,4.7972,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.928Z,-2.8894,-13.5709,-1.9055,6.7931,-3.8213,8.0345,-35.7657,-33.6646,9.0330,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.938Z,-2.4607,-14.0678,-2.2531,6.0104,-4.2955,6.2927,-35.7657,-33.6646,9.0330,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.948Z,-1.5123,-14.6761,-2.4075,5.0426,-4.7641,4.5830,-37.4697,-30.5163,12.5812,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.958Z,-0.9234,-14.8522,-2.3812,3.8809,-5.1826,3.0016,-38.2741,-27.9163,15.8349,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.967Z,-0.9514,-14.9756,-3.2262,2.7741,-5.8419,1.4643,-38.4031,-25.8198,18.7580,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.978Z,0.3601,-15.1935,-3.8938,1.7976,-6.9328,-0.0161,-37.6939,-24.5080,21.6737,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.988Z,1.6167,-14.6464,-4.1161,1.0566,-8.1051,-1.5517,-36.1780,-23.8683,24.8169,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:43.998Z,2.3971,-13.8015,-4.4641,0.5287,-9.1800,-3.2228,-33.8380,-23.8163,28.0068,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:44.008Z,2.5136,-12.2611,-5.7144,-0.0364,-10.3425,-5.2075,-30.3578,-24.6602,31.1809,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:44.017Z,1.5191,-11.1025,-6.6036,-1.0391,-11.5182,-7.1178,-25.6983,-26.1793,34.2757,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:44.029Z,0.2103,-8.8758,-8.1354,-2.8044,-12.4603,-8.5736,-19.5405,-28.1735,36.6881,40.010288746199535,-105.24391675994531,1603.6010,0.8891
2026-04-23T14:55:44.037Z,0.2780,-6.6232,-9.6465,-5.3863,-13.0995,-9.1274,-12.5163,-30.5401,38.1290,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.048Z,-0.1786,-4.6809,-9.8579,-8.3927,-13.3900,-8.7433,-4.6792,-33.4655,37.6629,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.057Z,-0.3200,-2.6424,-9.5498,-11.0538,-13.5515,-7.8329,2.9085,-36.5253,34.8782,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.067Z,-1.5660,-1.9810,-9.3790,-13.0794,-13.8067,-6.5670,10.1897,-39.4074,29.5785,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.079Z,-1.9897,-1.5244,-9.7373,-14.4742,-14.1226,-4.9624,16.6503,-41.7933,22.2166,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.087Z,-0.5884,-1.9775,-7.6020,-15.1743,-14.0981,-3.0900,21.3112,-43.2435,12.9886,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.098Z,-0.0191,-4.3261,-4.7406,-15.4187,-13.8302,-1.2198,24.0209,-43.8953,3.3385,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.108Z,-0.9761,-6.6944,-3.2683,-15.2276,-13.5459,0.2407,24.1793,-43.2126,-7.0620,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.117Z,-0.8618,-9.2723,-2.6389,-14.5851,-13.4318,1.4915,22.2002,-41.2895,-16.6993,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.129Z,0.5776,-12.3315,-1.7799,-13.5690,-13.1984,2.6827,18.5139,-38.6172,-25.6921,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.137Z,2.4853,-14.5131,-0.1567,-12.2151,-12.3669,3.9055,13.6626,-35.2079,-32.6700,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.148Z,3.8491,-14.9641,1.8202,-10.6707,-10.4451,5.1129,8.1288,-31.3778,-37.6634,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.158Z,4.0314,-15.0793,2.5586,-9.0078,-7.9000,6.1655,2.4041,-27.2773,-41.6370,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.167Z,3.1160,-15.1816,2.7860,-7.3840,-5.1795,6.8636,-2.4754,-23.5258,-44.0655,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.179Z,1.6168,-15.0613,2.7736,-5.7969,-2.5984,7.0371,-6.0501,-19.9574,-45.6156,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.187Z,0.1877,-15.2453,2.4475,-4.2209,-0.3371,6.5337,-8.2595,-16.8888,-46.4796,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.197Z,0.4751,-14.9062,1.5551,-2.6360,1.2464,5.4502,-9.3694,-14.5287,-46.9428,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.208Z,1.7391,-15.2880,0.2992,-1.0921,2.3881,4.2985,-9.2354,-13.0507,-47.2661,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.217Z,2.6089,-15.8336,-1.0659,0.3112,3.3716,3.2206,-8.3842,-12.2634,-47.9782,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.229Z,3.8739,-15.9790,-2.0967,1.4245,4.2627,2.1243,-6.9228,-12.5099,-48.1163,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.237Z,5.4477,-16.1240,-2.2099,2.0626,5.0550,0.9032,-4.7119,-13.2855,-48.5007,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.247Z,6.3662,-16.6417,-1.5605,2.1517,5.7904,-0.4588,-2.1344,-14.4171,-48.2883,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.258Z,5.7194,-16.9204,-0.6654,1.8299,6.4140,-2.0549,1.2601,-15.4503,-47.9857,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.267Z,3.5295,-16.5212,0.3920,1.2730,6.7718,-4.0385,5.2844,-16.1453,-47.5840,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.279Z,0.7448,-15.7945,1.1039,0.6157,6.5150,-6.4423,9.4498,-16.2843,-47.0748,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.287Z,-1.9345,-15.7774,1.8716,-0.0105,5.8437,-9.0288,13.6004,-15.6102,-46.4319,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.297Z,-4.1325,-16.1808,2.4734,-0.4207,5.0083,-11.3279,17.7398,-14.0636,-45.5705,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.308Z,-6.3817,-16.2604,3.2179,-0.6067,4.2033,-13.0890,21.3705,-11.3905,-44.8058,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.318Z,-9.9484,-16.3108,4.5676,-0.5989,3.5969,-14.1701,24.5918,-7.9975,-43.9534,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.329Z,-14.1118,-14.8893,6.1856,0.0524,3.5089,-13.8796,26.9660,-4.2486,-42.9773,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.337Z,-18.4819,-12.0897,8.4063,0.0524,3.5089,-13.8796,28.8051,-0.5244,-42.1211,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.347Z,-23.4836,-8.1709,11.8801,0.7588,4.3108,-12.4623,30.4437,2.9601,-40.9889,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.358Z,-27.7346,-2.4887,14.7311,1.8382,4.9770,-10.2854,30.2770,2.8919,-41.0114,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.368Z,-30.2257,3.4143,14.7766,3.0684,4.4267,-7.8196,31.8507,5.6332,-39.4533,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.379Z,-34.3758,9.9195,14.2862,4.8293,0.0893,-3.4852,32.8802,7.3603,-37.9747,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.387Z,-35.9041,16.3615,13.6842,4.8293,0.0893,-3.4852,33.5993,7.8660,-36.9835,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.397Z,-33.7623,19.3818,13.2214,4.4448,-2.8391,-1.7471,33.6255,7.4255,-37.3872,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.408Z,-30.5045,20.0265,12.0260,3.3258,-5.8177,-0.3528,32.3792,6.4388,-38.3083,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.418Z,-26.4280,19.5766,11.4609,2.2542,-8.2505,0.5569,30.2548,5.2445,-40.1537,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.429Z,-21.9168,17.1252,10.7080,1.6454,-10.4604,1.5240,26.7999,4.2880,-42.4902,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.437Z,-17.4349,14.4208,9.5595,1.6454,-10.4604,1.5240,22.3493,3.2947,-44.8811,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.447Z,-13.7905,11.5285,8.2351,2.3318,-10.1481,1.7621,17.3206,2.3507,-47.3914,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.458Z,-11.5240,8.7182,5.8358,3.5543,-9.2984,1.9363,12.2270,1.0229,-48.6128,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.467Z,-10.1146,6.4354,2.7812,4.9378,-8.4065,2.1262,7.4306,-0.8592,-49.7001,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.478Z,-9.2284,4.4474,0.0284,6.9535,-6.8711,2.7528,2.8764,-3.3422,-50.4229,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.487Z,-8.8190,2.0797,-2.6810,6.9535,-6.8711,2.7528,-1.1565,-6.3407,-49.9574,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.497Z,-8.6758,-0.1837,-5.5791,7.3440,-6.4257,3.1235,-4.8833,-9.6890,-49.1551,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.507Z,-8.1388,-1.9192,-8.0062,7.2788,-6.1507,3.4643,-8.5279,-13.1158,-47.7611,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.517Z,-6.9738,-3.6115,-10.1732,6.7861,-6.0757,3.6960,-12.1038,-16.3185,-46.0374,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.529Z,-3.3008,-7.6373,-12.2110,4.2667,-6.1091,3.7948,-19.1022,-20.6637,-41.8903,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.537Z,-3.3008,-7.6373,-12.2110,4.2667,-6.1091,3.7948,-19.1022,-20.6637,-41.8903,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.547Z,-1.9082,-8.3735,-12.3688,2.3548,-5.7237,3.3992,-22.4897,-21.6601,-39.7604,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.557Z,-1.1566,-9.8659,-12.2221,0.3239,-5.0709,2.8091,-25.3547,-21.6607,-38.1324,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.567Z,-0.5120,-10.7372,-11.6656,-1.4836,-4.1078,2.0588,-27.8036,-20.9008,-36.5897,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.578Z,-0.7505,-10.8388,-11.4239,-2.8001,-3.0516,1.2410,-31.3470,-18.1966,-35.7058,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.589Z,-0.7505,-10.8388,-11.4239,-3.1759,-0.2967,-0.0134,-31.3470,-18.1966,-35.7058,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.597Z,-0.7427,-11.1032,-11.4352,-3.1759,-0.2967,-0.0134,-31.9456,-16.8877,-36.0035,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.608Z,-1.1548,-12.2617,-11.1906,-2.4387,0.8395,-0.3106,-31.9170,-15.7926,-36.4809,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.618Z,-1.5284,-12.4423,-10.2783,-0.3317,2.1516,-0.5607,-31.4274,-15.1224,-37.0526,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.628Z,-2.5745,-11.0997,-8.3485,0.2720,2.3225,-0.7485,-29.6063,-15.2525,-38.2957,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.639Z,-2.5745,-11.0997,-8.3485,0.2720,2.3225,-0.7485,-29.6063,-15.2525,-38.2957,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.647Z,-2.5315,-10.2884,-6.3483,0.2955,2.3798,-0.9804,-28.5197,-15.6404,-38.6448,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.659Z,-2.1123,-9.5874,-4.3539,-0.7464,2.8616,-1.0825,-27.3482,-16.1087,-39.5623,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.667Z,-1.2318,-8.6817,-2.9739,-0.7464,2.8616,-1.0825,-25.9741,-16.3188,-40.6419,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.678Z,-1.5838,-5.7830,-1.0482,-1.8150,3.3361,-0.7571,-23.0684,-15.7155,-42.5875,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.689Z,-1.5838,-5.7830,-1.0482,-2.0682,3.1411,-0.4196,-23.0684,-15.7155,-42.5875,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.697Z,-2.2615,-4.4539,-1.2070,-2.0682,3.1411,-0.4196,-21.3347,-14.9688,-43.6978,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.708Z,-3.3569,-3.2126,-0.7985,-2.2213,2.6071,-0.0590,-20.0714,-14.0997,-44.7253,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.718Z,-5.2305,-1.2789,0.3090,-2.1641,1.5165,-0.0627,-19.0224,-13.1585,-45.3132,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.729Z,-6.5828,2.7884,2.6925,-1.9280,1.2931,-0.2532,-17.5435,-11.3959,-46.4814,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.738Z,-6.5828,2.7884,2.6925,-1.5743,1.3118,-0.3312,-17.5435,-11.3959,-46.4814,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.747Z,-6.5997,4.3019,3.2595,-1.5743,1.3118,-0.3312,-16.8735,-10.6670,-46.8237,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.759Z,-6.0508,5.4789,2.7072,-1.0566,1.3688,0.0158,-16.1863,-9.8980,-47.4717,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.769Z,-5.4249,7.0331,3.7509,-1.8009,1.3518,0.1858,-15.3188,-9.3416,-47.7448,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.778Z,-9.3081,8.2228,2.9563,-2.9652,0.5849,-0.2225,-14.6772,-8.2152,-48.2297,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.788Z,-9.3081,8.2228,2.9563,-2.9906,-0.0110,0.0015,-14.6772,-8.2152,-48.2297,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.799Z,-4.7878,8.6097,2.9849,-3.5736,-0.5120,0.6207,-14.2864,-7.2295,-48.5157,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.808Z,-3.8240,7.1459,6.8803,-4.1157,-0.8233,1.1751,-14.0652,-5.5456,-48.6818,40.01029246600367,-105.24391496316163,1602.7244,0.5779
2026-04-23T14:55:44.819Z,-0.5353,5.6529,5.1376,-4.6812,-0.5230,1.5316,-14.1917,-3.8717,-48.7174,40.01029246600367,-105.24391496316163,1602.7244,0.5779
