Time (s),Voltage (V)
0,0.117302052785924
0.0255590000003578,0.117302052785924
0.057271999999881,0.122189638318671
0.0881089999973774,0.131964809384164
0.109593999996781,0.161290322580645
0.134736999996007,0.146627565982405
0.166313000001013,0.141739980449658
0.18693599999696,0.141739980449658
0.213226999998093,0.151515151515152
0.244142999999225,0.190615835777126
0.275516000002623,0.180840664711632
0.305153999999166,0.156402737047898
0.335890000000596,0.224828934506354
0.367848999999464,0.244379276637341
0.398439999997616,0.332355816226784
0.419912000000477,0.278592375366569
0.450712999999523,0.503421309872923
0.482306000001729,0.425219941348974
0.504438000001013,0.366568914956012
0.536195000000298,0.410557184750733
0.567365000002086,0.317693059628543
0.598932999998331,0.259042033235582
0.629656999997795,0.273704789833822
0.653982999995351,0.259042033235582
0.684061999998987,0.249266862170088
0.715141999997199,0.224828934506354
0.745932999998331,0.244379276637341
0.770074000000954,0.21505376344086
0.801314999997616,0.239491691104594
0.832648000001907,0.180840664711632
0.863302999995649,0.190615835777126
0.895582999996841,0.180840664711632
0.927038000002503,0.156402737047898
0.954267999999225,0.146627565982405
0.984717000000179,0.131964809384164
1.01675899999589,0.117302052785924
1.0471819999963,0.127077223851417
1.07879900000244,0.122189638318671
1.11029900000244,0.117302052785924
1.14111699999869,0.117302052785924
1.17305399999768,0.122189638318671
1.20312200000137,0.117302052785924
1.23371400000155,0.131964809384164
1.26594099999964,0.122189638318671
1.2970549999997,0.136852394916911
1.32855200000107,0.127077223851417
1.35855200000107,0.122189638318671
1.38994999999553,0.117302052785924
1.42135300000012,0.112414467253177
1.45195199999958,0.117302052785924
1.48267499999702,0.112414467253177
1.51364299999923,0.112414467253177
1.54468999999762,0.10752688172043
1.57677099999785,0.112414467253177
1.60528700000048,0.112414467253177
1.63696899999678,0.112414467253177
1.66797599999607,0.112414467253177
1.69986899999529,0.112414467253177
1.73018500000238,0.112414467253177
1.75460199999809,0.112414467253177
1.78530799999833,0.112414467253177
1.81573699999601,0.112414467253177
1.84653499999642,0.112414467253177
1.87176600000262,0.112414467253177
1.90239400000125,0.112414467253177
1.93335599999875,0.112414467253177
1.96442300000042,0.112414467253177
1.9883900000006,0.117302052785924
2.01937999999523,0.112414467253177
2.05123699999601,0.112414467253177
2.08206199999899,0.112414467253177
2.11418400000036,0.112414467253177
2.14553499999642,0.112414467253177
2.17646700000018,0.112414467253177
2.20789699999988,0.171065493646139
2.23926399999857,0.146627565982405
2.27063300000131,0.127077223851417
2.30251299999654,0.146627565982405
2.33308599999547,0.185728250244379
2.36502600000054,0.229716520039101
2.39557599999756,0.20039100684262
2.42706799999625,0.195503421309873
2.45870399999619,0.161290322580645
2.48947500000149,0.146627565982405
2.52105600000173,0.141739980449658
2.55232299999893,0.146627565982405
2.58329299999773,0.151515151515152
2.61528599999845,0.161290322580645
2.64550599999726,0.205278592375367
2.67682499999553,0.180840664711632
2.7058049999997,0.185728250244379
2.73742300000042,0.234604105571848
2.76851799999923,0.273704789833822
2.80031000000238,0.371456500488759
2.83071899999678,0.400782013685239
2.85471400000155,0.312805474095797
2.88518599999696,0.454545454545455
2.91603700000048,0.405669599217986
2.94663199999929,0.410557184750733
2.97108200000226,0.32258064516129
3.00205900000036,0.288367546432063
3.03409499999881,0.386119257086999
3.06488199999928,0.342130987292278
3.0890019999966,0.293255131964809
3.11963799999654,0.376344086021505
3.15134099999815,0.386119257086999
3.18234200000018,0.303030303030303
3.21421499999613,0.327468230694037
3.24596400000155,0.254154447702835
3.27228599999845,0.234604105571848
3.30352899999917,0.278592375366569
3.33527899999917,0.298142717497556
3.36630200000107,0.224828934506354
3.39781899999827,0.190615835777126
3.42763300000131,0.205278592375367
3.46021599999815,0.180840664711632
3.49095499999821,0.166177908113392
3.52299899999797,0.141739980449658
3.55433999999613,0.131964809384164
3.58546700000018,0.127077223851417
3.61667300000042,0.117302052785924
3.64782899999619,0.112414467253177
3.67871599999815,0.112414467253177
3.71104500000179,0.10752688172043
3.74195799999684,0.127077223851417
3.77341600000113,0.117302052785924
3.80441200000048,0.127077223851417
3.83593599999696,0.127077223851417
3.86649700000137,0.122189638318671
3.90072699999809,0.117302052785924
3.92413399999589,0.117302052785924
3.95517300000042,0.117302052785924
3.98606000000238,0.112414467253177
4.01777499999851,0.112414467253177
4.04876600000262,0.112414467253177
4.07248799999803,0.112414467253177
4.10377499999851,0.117302052785924
4.13513199999928,0.127077223851417
4.16580299999565,0.122189638318671
4.1963900000006,0.117302052785924
4.22314800000191,0.127077223851417
4.25392000000179,0.156402737047898
4.28450499999523,0.131964809384164
4.31575499999523,0.127077223851417
4.33869299999624,0.117302052785924
4.37044099999964,0.136852394916911
4.4015719999969,0.185728250244379
4.4328769999966,0.21505376344086
4.46345199999958,0.229716520039101
4.48890299999714,0.229716520039101
4.51930900000036,0.21505376344086
4.5511969999969,0.180840664711632
4.58213799999654,0.171065493646139
4.6131969999969,0.171065493646139
