Time (s),Voltage (V)
0,0.10752688172043
0.0308599999994039,0.112414467253177
0.062640000000596,0.112414467253177
0.0916969999969006,0.112414467253177
0.124159999996424,0.122189638318671
0.155211999997497,0.180840664711632
0.186284000001848,0.166177908113392
0.217583999998868,0.151515151515152
0.249416000001133,0.151515151515152
0.280146999999881,0.146627565982405
0.305526000000536,0.136852394916911
0.326662000000477,0.136852394916911
0.35916099999845,0.190615835777126
0.390255000002682,0.219941348973607
0.421681999996304,0.205278592375367
0.453527999997139,0.234604105571848
0.484232000000775,0.190615835777126
0.514945000000298,0.171065493646139
0.542479999996722,0.151515151515152
0.573947999998927,0.156402737047898
0.604743000000715,0.136852394916911
0.635883000001311,0.131964809384164
0.667484999999404,0.127077223851417
0.698438999995589,0.127077223851417
0.729587999999523,0.127077223851417
0.757543999999762,0.122189638318671
0.788967000000179,0.122189638318671
0.820515000000596,0.127077223851417
0.852688999995589,0.141739980449658
0.883821000002325,0.131964809384164
0.915125,0.122189638318671
0.946072999998927,0.136852394916911
0.977170999996364,0.131964809384164
1.00803099999577,0.131964809384164
1.04029299999774,0.166177908113392
1.07048600000143,0.136852394916911
1.10197999999672,0.127077223851417
1.13308500000089,0.127077223851417
1.15804299999774,0.122189638318671
1.18897900000215,0.122189638318671
1.22077700000256,0.117302052785924
1.2426969999969,0.127077223851417
1.27467000000179,0.122189638318671
1.30564800000191,0.127077223851417
1.33767400000244,0.127077223851417
1.36903499999642,0.122189638318671
1.39908200000227,0.131964809384164
1.43024599999934,0.127077223851417
1.46172900000215,0.151515151515152
1.49208100000024,0.136852394916911
1.52291200000048,0.146627565982405
1.55385700000077,0.131964809384164
1.58515999999642,0.166177908113392
1.61668800000101,0.175953079178886
1.64859200000018,0.180840664711632
1.67942099999636,0.180840664711632
1.7102519999966,0.185728250244379
1.74014800000191,0.205278592375367
1.77184099999815,0.180840664711632
1.80276999999583,0.185728250244379
1.83403899999708,0.239491691104594
1.86541200000048,0.185728250244379
1.89714499999583,0.156402737047898
1.92760700000077,0.151515151515152
1.96022399999946,0.141739980449658
1.99110300000012,0.136852394916911
2.02196599999815,0.127077223851417
2.05349899999797,0.122189638318671
2.07567000000179,0.122189638318671
2.10576600000262,0.117302052785924
2.1373200000003,0.131964809384164
2.16863899999857,0.131964809384164
2.20071000000089,0.151515151515152
2.23188300000131,0.131964809384164
2.26357499999553,0.127077223851417
2.29482999999821,0.117302052785924
2.32698900000006,0.127077223851417
2.35802399999648,0.117302052785924
2.38989499999583,0.117302052785924
2.42117799999565,0.117302052785924
2.45159600000083,0.117302052785924
2.48219200000167,0.131964809384164
2.51452700000256,0.122189638318671
2.54583799999952,0.122189638318671
2.57745499999821,0.131964809384164
2.60844799999893,0.122189638318671
2.63901600000262,0.112414467253177
2.67043400000036,0.112414467253177
2.7018599999994,0.131964809384164
2.73238700000197,0.131964809384164
2.76489499999583,0.141739980449658
2.79648600000143,0.127077223851417
2.82716600000113,0.141739980449658
2.85906700000167,0.127077223851417
2.88948799999803,0.122189638318671
2.92052600000054,0.122189638318671
2.95265699999779,0.131964809384164
2.98325400000066,0.131964809384164
3.01468899999559,0.146627565982405
3.04379100000113,0.205278592375367
3.0738900000006,0.205278592375367
3.10519900000095,0.254154447702835
3.13691499999911,0.234604105571848
3.16774199999869,0.288367546432063
3.19899000000209,0.21505376344086
3.22946100000292,0.234604105571848
3.26089400000125,0.205278592375367
3.29238700000197,0.224828934506354
3.32420199999958,0.288367546432063
3.35526999999583,0.278592375366569
3.38626900000125,0.283479960899316
3.41753400000185,0.234604105571848
3.44938799999654,0.180840664711632
3.48094900000095,0.234604105571848
3.51308500000089,0.185728250244379
3.54451299999654,0.151515151515152
3.57620099999756,0.136852394916911
3.60652700000256,0.146627565982405
3.63768400000036,0.141739980449658
3.66943100000173,0.131964809384164
3.70136699999869,0.122189638318671
3.73220099999756,0.117302052785924
3.76408100000024,0.117302052785924
3.79452399999648,0.136852394916911
3.82572299999744,0.127077223851417
3.85665799999982,0.117302052785924
3.88774400000274,0.146627565982405
3.9185700000003,0.136852394916911
3.94916899999976,0.122189638318671
3.97998699999601,0.141739980449658
4.01039499999583,0.127077223851417
4.04125299999863,0.185728250244379
4.07171100000292,0.146627565982405
4.10281000000238,0.127077223851417
4.12657400000095,0.127077223851417
4.15701200000197,0.122189638318671
4.18810499999672,0.112414467253177
4.21859799999744,0.166177908113392
4.25071100000292,0.136852394916911
4.27718999999762,0.122189638318671
4.30745799999684,0.122189638318671
4.3387650000006,0.127077223851417
4.37080600000173,0.122189638318671
4.40215299999714,0.112414467253177
4.42781300000101,0.117302052785924
4.4591080000028,0.117302052785924
4.49045499999821,0.136852394916911
4.52118500000238,0.151515151515152
4.55282499999553,0.146627565982405
4.58376900000125,0.161290322580645
4.61571400000155,0.161290322580645
4.64280900000036,0.151515151515152
4.67499400000274,0.161290322580645
4.70632599999756,0.161290322580645
4.73819099999964,0.185728250244379
4.76999700000137,0.166177908113392
4.80171000000089,0.146627565982405
4.83243800000101,0.127077223851417
4.86419200000167,0.131964809384164
4.89554699999839,0.131964809384164
4.92788799999654,0.234604105571848
4.9587669999972,0.249266862170088
4.98978499999642,0.278592375366569
5.02117099999636,0.361681329423265
5.05165399999917,0.303030303030303
5.08445899999887,0.30791788856305
5.11008100000024,0.229716520039101
5.14056499999762,0.263929618768328
5.17230799999833,0.205278592375367
5.19480799999833,0.175953079178886
5.22605399999768,0.161290322580645
5.25720700000227,0.171065493646139
5.28802799999714,0.146627565982405
5.31846400000155,0.190615835777126
5.35017400000244,0.171065493646139
5.38169900000095,0.171065493646139
5.41276999999583,0.151515151515152
5.44381199999899,0.131964809384164
5.47487900000066,0.127077223851417
5.50513199999928,0.122189638318671
5.53598099999875,0.136852394916911
5.56772399999946,0.146627565982405
5.59827600000054,0.136852394916911
5.62959099999815,0.131964809384164
5.6623200000003,0.141739980449658
5.69331399999559,0.136852394916911
5.72393699999899,0.122189638318671
5.75546299999952,0.117302052785924
5.78690100000054,0.112414467253177
5.81803599999845,0.151515151515152
5.84896599999815,0.136852394916911
5.88043800000101,0.122189638318671
5.91218699999899,0.117302052785924
5.94366399999708,0.112414467253177
5.9741400000006,0.112414467253177
6.00530099999905,0.112414467253177
6.03697100000083,0.117302052785924
6.06824400000274,0.112414467253177
6.10055799999833,0.112414467253177
6.1284849999994,0.112414467253177
6.16010400000215,0.112414467253177
6.19149799999595,0.127077223851417
6.22228599999845,0.141739980449658
6.25370700000227,0.131964809384164
6.28503199999779,0.141739980449658
6.31644999999553,0.131964809384164
6.34493299999833,0.122189638318671
6.37629800000042,0.112414467253177
6.40783299999684,0.117302052785924
6.43859399999678,0.136852394916911
6.46987399999797,0.127077223851417
6.50087099999934,0.122189638318671
6.532375,0.21505376344086
6.56343800000101,0.161290322580645
6.59417599999905,0.156402737047898
6.62653299999982,0.151515151515152
6.65667499999702,0.136852394916911
6.68774400000274,0.151515151515152
6.71110199999809,0.136852394916911
6.74221400000155,0.136852394916911
6.77333500000089,0.141739980449658
6.80401900000125,0.166177908113392
6.82785400000215,0.151515151515152
6.8593369999975,0.136852394916911
6.89032699999958,0.195503421309873
6.92111100000143,0.171065493646139
6.94492899999768,0.190615835777126
6.97619900000095,0.273704789833822
7.00675899999589,0.195503421309873
7.03772500000149,0.180840664711632
7.0613049999997,0.20039100684262
7.09131700000167,0.175953079178886
7.12334499999881,0.141739980449658
7.1538069999963,0.141739980449658
7.17875800000131,0.166177908113392
7.21074899999797,0.151515151515152
7.24118999999762,0.131964809384164
7.27284099999815,0.131964809384164
7.3041630000025,0.141739980449658
7.3352650000006,0.136852394916911
7.36699000000209,0.146627565982405
7.39872500000149,0.131964809384164
7.4302669999972,0.141739980449658
7.46163599999994,0.141739980449658
7.49332499999553,0.131964809384164
